id_venta,fecha,cliente_id,cantidad,stock,nombre,categoria,precio
2531,23/8/2024,274,2,1437,Arroz,Conservas,3400
2532,3/4/2024,28,5,2228,Pan integral,Panaderia,10000
2533,12/8/2024,12,1,2800,Zanahorias,Frutas y Verduras,2600
2534,11/2/2024,250,1,1726,Salchicha,Carniceria,9000
2535,20/11/2024,118,2,2455,Cerveza,Bebidas,9200
2536,9/7/2024,194,3,2455,Cerveza,Bebidas,9200
2537,14/8/2024,57,2,1688,Hamburgesas congeladas,Congelados,7600
2538,4/9/2024,141,5,1363,Vino tinto,Bebidas,10800
2539,28/4/2024,135,4,1506,Garbanzos,Conservas,2900
2540,6/2/2024,75,6,3637,Jugos de frutas,Bebidas,7600
2541,14/11/2024,3,3,2182,Atun enlatado,Conservas,5000
2542,19/10/2024,189,4,1640,Pizza congelada,Congelados,12400
2543,14/11/2024,296,4,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2544,5/5/2024,34,1,1363,Vino tinto,Bebidas,10800
2545,14/3/2024,233,1,1619,Pan frances,Panaderia,6500
2546,22/10/2024,274,4,3731,Papas fritas,Congelados,6600
2547,4/3/2024,80,5,3358,Yogur,Lacteos,4200
2548,3/10/2024,206,6,4978,Agua mineral,Bebidas,5000
2549,28/10/2024,239,1,3140,Milanesa,Carniceria,13000
2550,28/2/2024,138,4,3731,Papas fritas,Congelados,6600
2551,9/12/2024,171,2,4051,Pollo,Carniceria,14800
2552,25/6/2024,310,6,2771,Galletitas de agua,Galletitas y Snacks,4200
2553,27/9/2024,120,5,3167,Queso cremoso,Lacteos,13800
2554,26/4/2024,306,1,4578,Lentejas,Conservas,2600
2555,13/2/2024,130,3,2837,Papas chips,Galletitas y Snacks,6800
2556,18/8/2024,162,4,1688,Hamburgesas congeladas,Congelados,7600
2557,19/7/2024,156,1,4068,Chorizo,Carniceria,9000
2558,3/10/2024,177,6,1640,Pizza congelada,Congelados,12400
2559,14/2/2024,87,6,4043,Medialunas,Panaderia,2800
2560,21/2/2024,249,3,2837,Papas chips,Galletitas y Snacks,6800
2561,11/4/2024,133,3,4041,Tomates,Frutas y Verduras,5200
2562,24/11/2024,79,6,4578,Lentejas,Conservas,2600
2563,19/3/2024,99,4,4043,Medialunas,Panaderia,2800
2564,14/5/2024,117,2,3140,Milanesa,Carniceria,13000
2565,14/8/2024,318,5,4041,Tomates,Frutas y Verduras,5200
2566,2/6/2024,158,3,3140,Milanesa,Carniceria,13000
2567,11/5/2024,56,3,4978,Agua mineral,Bebidas,5000
2568,7/5/2024,92,4,2837,Papas chips,Galletitas y Snacks,6800
2569,7/10/2024,177,4,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2570,26/3/2024,17,6,4068,Chorizo,Carniceria,9000
2571,3/4/2024,54,5,4720,Bananas,Frutas y Verduras,5800
2572,13/2/2024,258,4,1688,Hamburgesas congeladas,Congelados,7600
2573,3/12/2024,143,1,4068,Chorizo,Carniceria,9000
2574,3/7/2024,62,3,3358,Yogur,Lacteos,4200
2575,28/10/2024,13,4,3731,Papas fritas,Congelados,6600
2576,25/9/2024,214,2,4043,Medialunas,Panaderia,2800
2577,15/7/2024,240,3,1726,Salchicha,Carniceria,9000
2578,31/1/2024,201,6,2771,Galletitas de agua,Galletitas y Snacks,4200
2579,1/6/2024,66,5,4978,Agua mineral,Bebidas,5000
2580,30/3/2024,287,4,3545,Cebolla,Frutas y Verduras,3400
2581,12/4/2024,260,2,1688,Hamburgesas congeladas,Congelados,7600
2582,14/6/2024,124,2,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2583,14/5/2024,220,4,1688,Hamburgesas congeladas,Congelados,7600
2584,24/4/2024,141,4,4929,Manteca,Lacteos,4500
2585,19/3/2024,323,1,4041,Tomates,Frutas y Verduras,5200
2586,11/6/2024,184,2,1726,Salchicha,Carniceria,9000
2587,25/10/2024,221,1,1506,Garbanzos,Conservas,2900
2588,20/10/2024,116,4,4978,Agua mineral,Bebidas,5000
2589,23/10/2024,274,5,3545,Cebolla,Frutas y Verduras,3400
2590,14/5/2024,283,4,2800,Zanahorias,Frutas y Verduras,2600
2591,4/12/2024,305,6,4051,Pollo,Carniceria,14800
2592,8/9/2024,98,5,3140,Milanesa,Carniceria,13000
2593,9/12/2024,312,6,3358,Yogur,Lacteos,4200
2594,20/10/2024,75,1,3167,Queso cremoso,Lacteos,13800
2595,28/11/2024,196,5,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2596,20/4/2024,287,5,1619,Pan frances,Panaderia,6500
2597,6/11/2024,80,6,3545,Cebolla,Frutas y Verduras,3400
2598,28/10/2024,155,6,4720,Bananas,Frutas y Verduras,5800
2599,27/5/2024,176,2,1363,Vino tinto,Bebidas,10800
2600,28/2/2024,187,4,1640,Pizza congelada,Congelados,12400
2601,4/6/2024,218,3,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2602,6/5/2024,157,1,1506,Garbanzos,Conservas,2900
2603,5/11/2024,156,1,1506,Garbanzos,Conservas,2900
2604,15/2/2024,319,1,3731,Papas fritas,Congelados,6600
2605,4/5/2024,210,6,2908,Empanadas,Congelados,10800
2606,29/2/2024,221,2,4068,Chorizo,Carniceria,9000
2607,6/9/2024,214,1,2182,Atun enlatado,Conservas,5000
2608,7/12/2024,222,4,1619,Pan frances,Panaderia,6500
2609,30/6/2024,148,6,1619,Pan frances,Panaderia,6500
2610,9/2/2024,78,6,3327,Leche,Lacteos,9800
2611,1/4/2024,63,4,3327,Leche,Lacteos,9800
2612,6/9/2024,165,4,1541,Lechugas,Frutas y Verduras,3400
2613,30/9/2024,251,3,1688,Hamburgesas congeladas,Congelados,7600
2614,3/6/2024,279,4,4769,Manies,Galletitas y Snacks,4400
2615,25/4/2024,277,4,3189,Tortas,Panaderia,12200
2616,3/10/2024,272,3,4051,Pollo,Carniceria,14800
2617,1/10/2024,63,2,1437,Arroz,Conservas,3400
2618,5/8/2024,145,3,3327,Leche,Lacteos,9800
2619,21/11/2024,209,4,3125,Facturas,Panaderia,9900
2620,23/9/2024,29,2,3545,Cebolla,Frutas y Verduras,3400
2621,10/11/2024,112,2,3731,Papas fritas,Congelados,6600
2622,17/8/2024,27,4,1437,Arroz,Conservas,3400
2623,26/3/2024,237,5,3167,Queso cremoso,Lacteos,13800
2624,5/7/2024,52,3,3167,Queso cremoso,Lacteos,13800
2625,21/8/2024,188,5,1437,Arroz,Conservas,3400
2626,12/8/2024,321,2,2429,Costilla de cerdo,Carniceria,11400
2627,5/8/2024,241,4,4578,Lentejas,Conservas,2600
2628,19/3/2024,195,5,3125,Facturas,Panaderia,9900
2629,9/7/2024,233,1,4041,Tomates,Frutas y Verduras,5200
2630,27/3/2024,223,5,4041,Tomates,Frutas y Verduras,5200
2631,6/11/2024,27,3,3545,Cebolla,Frutas y Verduras,3400
2632,18/4/2024,53,6,2771,Galletitas de agua,Galletitas y Snacks,4200
2633,26/6/2024,13,5,2099,Queso rallado,Lacteos,15400
2634,17/2/2024,31,6,4043,Medialunas,Panaderia,2800
2635,20/4/2024,263,5,4769,Manies,Galletitas y Snacks,4400
2636,20/6/2024,88,4,4041,Tomates,Frutas y Verduras,5200
2637,20/11/2024,316,1,1688,Hamburgesas congeladas,Congelados,7600
2638,1/10/2024,91,4,2908,Empanadas,Congelados,10800
2639,9/7/2024,228,5,1437,Arroz,Conservas,3400
2640,28/12/2024,25,1,1363,Vino tinto,Bebidas,10800
2641,3/4/2024,172,3,3140,Milanesa,Carniceria,13000
2642,11/2/2024,54,5,1506,Garbanzos,Conservas,2900
2643,29/12/2024,121,5,1619,Pan frances,Panaderia,6500
2644,5/11/2024,69,2,2800,Zanahorias,Frutas y Verduras,2600
2645,24/4/2024,182,6,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2646,5/11/2024,228,4,2429,Costilla de cerdo,Carniceria,11400
2647,21/9/2024,83,6,3731,Papas fritas,Congelados,6600
2648,10/6/2024,299,1,2771,Galletitas de agua,Galletitas y Snacks,4200
2649,11/9/2024,294,1,3637,Jugos de frutas,Bebidas,7600
2650,25/9/2024,48,2,1688,Hamburgesas congeladas,Congelados,7600
2651,17/9/2024,272,4,2800,Zanahorias,Frutas y Verduras,2600
2652,19/7/2024,247,1,3731,Papas fritas,Congelados,6600
2653,10/6/2024,255,1,3140,Milanesa,Carniceria,13000
2654,9/6/2024,224,3,3125,Facturas,Panaderia,9900
2655,7/6/2024,176,1,4720,Bananas,Frutas y Verduras,5800
2656,30/7/2024,207,4,3125,Facturas,Panaderia,9900
2657,10/6/2024,171,1,1619,Pan frances,Panaderia,6500
2658,17/6/2024,235,6,4578,Lentejas,Conservas,2600
2659,1/5/2024,274,5,2228,Pan integral,Panaderia,10000
2660,15/3/2024,28,6,4068,Chorizo,Carniceria,9000
2661,18/4/2024,121,3,2455,Cerveza,Bebidas,9200
2662,9/10/2024,15,6,3125,Facturas,Panaderia,9900
2663,30/6/2024,251,4,1726,Salchicha,Carniceria,9000
2664,26/8/2024,284,6,3140,Milanesa,Carniceria,13000
2665,6/3/2024,36,6,1541,Lechugas,Frutas y Verduras,3400
2666,19/4/2024,12,3,4578,Lentejas,Conservas,2600
2667,16/9/2024,315,2,1688,Hamburgesas congeladas,Congelados,7600
2668,1/3/2024,117,5,4041,Tomates,Frutas y Verduras,5200
2669,5/3/2024,68,5,3358,Yogur,Lacteos,4200
2670,23/10/2024,311,6,2908,Empanadas,Congelados,10800
2671,27/6/2024,36,1,2908,Empanadas,Congelados,10800
2672,1/7/2024,49,6,2908,Empanadas,Congelados,10800
2673,21/9/2024,44,2,2837,Papas chips,Galletitas y Snacks,6800
2674,17/5/2024,165,2,1541,Lechugas,Frutas y Verduras,3400
2675,12/12/2024,285,2,3637,Jugos de frutas,Bebidas,7600
2676,20/7/2024,83,2,1640,Pizza congelada,Congelados,12400
2677,25/8/2024,118,2,2837,Papas chips,Galletitas y Snacks,6800
2678,10/3/2024,11,6,2771,Galletitas de agua,Galletitas y Snacks,4200
2679,17/10/2024,63,1,3167,Queso cremoso,Lacteos,13800
2680,6/2/2024,155,2,4720,Bananas,Frutas y Verduras,5800
2681,21/8/2024,62,2,1506,Garbanzos,Conservas,2900
2682,25/9/2024,8,5,3383,Manzanas,Frutas y Verduras,5200
2683,26/3/2024,14,1,3637,Jugos de frutas,Bebidas,7600
2684,10/10/2024,282,5,1437,Arroz,Conservas,3400
2685,12/6/2024,40,2,2182,Atun enlatado,Conservas,5000
2686,12/11/2024,44,3,4043,Medialunas,Panaderia,2800
2687,13/2/2024,73,4,2455,Cerveza,Bebidas,9200
2688,28/8/2024,74,2,4043,Medialunas,Panaderia,2800
2689,16/3/2024,108,5,1363,Vino tinto,Bebidas,10800
2690,5/10/2024,263,4,4720,Bananas,Frutas y Verduras,5800
2691,13/6/2024,72,4,1541,Lechugas,Frutas y Verduras,3400
2692,11/8/2024,1,2,2228,Pan integral,Panaderia,10000
2693,29/8/2024,133,4,2837,Papas chips,Galletitas y Snacks,6800
2694,25/11/2024,52,4,1640,Pizza congelada,Congelados,12400
2695,24/7/2024,58,1,2771,Galletitas de agua,Galletitas y Snacks,4200
2696,9/11/2024,86,2,4929,Manteca,Lacteos,4500
2697,26/8/2024,218,5,2908,Empanadas,Congelados,10800
2698,26/11/2024,146,5,3637,Jugos de frutas,Bebidas,7600
2699,24/12/2024,133,3,4068,Chorizo,Carniceria,9000
2700,14/6/2024,39,6,2800,Zanahorias,Frutas y Verduras,2600
2701,20/8/2024,169,1,4041,Tomates,Frutas y Verduras,5200
2702,11/8/2024,212,1,3167,Queso cremoso,Lacteos,13800
2703,11/2/2024,255,3,2455,Cerveza,Bebidas,9200
2704,14/12/2024,14,5,3383,Manzanas,Frutas y Verduras,5200
2705,5/6/2024,305,5,3731,Papas fritas,Congelados,6600
2706,5/12/2024,21,4,2908,Empanadas,Congelados,10800
2707,26/9/2024,244,1,3731,Papas fritas,Congelados,6600
2708,12/9/2024,233,5,2455,Cerveza,Bebidas,9200
2709,13/2/2024,304,2,1619,Pan frances,Panaderia,6500
2710,11/10/2024,5,2,3140,Milanesa,Carniceria,13000
2711,26/9/2024,309,4,4929,Manteca,Lacteos,4500
2712,21/5/2024,303,5,1363,Vino tinto,Bebidas,10800
2713,31/8/2024,176,3,4769,Manies,Galletitas y Snacks,4400
2714,6/9/2024,21,2,3327,Leche,Lacteos,9800
2715,4/7/2024,159,1,2099,Queso rallado,Lacteos,15400
2716,9/4/2024,162,4,4043,Medialunas,Panaderia,2800
2717,25/5/2024,16,6,4068,Chorizo,Carniceria,9000
2718,6/4/2024,157,1,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2719,10/2/2024,57,1,3189,Tortas,Panaderia,12200
2720,20/3/2024,145,4,4068,Chorizo,Carniceria,9000
2721,29/6/2024,29,2,1541,Lechugas,Frutas y Verduras,3400
2722,21/8/2024,145,1,2837,Papas chips,Galletitas y Snacks,6800
2723,26/10/2024,321,2,3327,Leche,Lacteos,9800
2724,3/10/2024,302,1,3167,Queso cremoso,Lacteos,13800
2725,24/7/2024,256,3,5137,Asado,Carniceria,22800
2726,7/4/2024,166,6,3383,Manzanas,Frutas y Verduras,5200
2727,9/7/2024,167,1,3383,Manzanas,Frutas y Verduras,5200
2728,13/5/2024,49,6,5137,Asado,Carniceria,22800
2729,25/2/2024,166,4,4051,Pollo,Carniceria,14800
2730,12/11/2024,224,6,3167,Queso cremoso,Lacteos,13800
2731,7/4/2024,132,3,4929,Manteca,Lacteos,4500
2732,7/3/2024,311,6,2099,Queso rallado,Lacteos,15400
2733,27/10/2024,27,6,1363,Vino tinto,Bebidas,10800
2734,21/12/2024,116,5,3545,Cebolla,Frutas y Verduras,3400
2735,24/9/2024,3,2,4578,Lentejas,Conservas,2600
2736,23/7/2024,133,4,1437,Arroz,Conservas,3400
2737,12/6/2024,285,5,4041,Tomates,Frutas y Verduras,5200
2738,21/9/2024,70,3,1506,Garbanzos,Conservas,2900
2739,18/10/2024,6,4,3327,Leche,Lacteos,9800
2740,16/3/2024,224,5,4068,Chorizo,Carniceria,9000
2741,26/4/2024,48,5,1640,Pizza congelada,Congelados,12400
2742,18/11/2024,25,1,3167,Queso cremoso,Lacteos,13800
2743,13/7/2024,251,5,4929,Manteca,Lacteos,4500
2744,10/9/2024,301,3,4578,Lentejas,Conservas,2600
2745,1/9/2024,114,3,4051,Pollo,Carniceria,14800
2746,2/2/2024,217,1,2099,Queso rallado,Lacteos,15400
2747,24/12/2024,54,1,2908,Empanadas,Congelados,10800
2748,10/8/2024,169,2,4978,Agua mineral,Bebidas,5000
2749,23/7/2024,248,2,4720,Bananas,Frutas y Verduras,5800
2750,21/6/2024,3,4,3545,Cebolla,Frutas y Verduras,3400
2751,21/2/2024,19,5,3358,Yogur,Lacteos,4200
2752,4/2/2024,125,3,1437,Arroz,Conservas,3400
2753,3/11/2024,319,3,4929,Manteca,Lacteos,4500
2754,29/11/2024,95,2,1688,Hamburgesas congeladas,Congelados,7600
2755,1/2/2024,27,4,4720,Bananas,Frutas y Verduras,5800
2756,11/12/2024,207,2,4043,Medialunas,Panaderia,2800
2757,1/10/2024,35,5,4978,Agua mineral,Bebidas,5000
2758,10/4/2024,273,2,3731,Papas fritas,Congelados,6600
2759,10/11/2024,170,3,4043,Medialunas,Panaderia,2800
2760,26/7/2024,159,5,3189,Tortas,Panaderia,12200
2761,29/5/2024,87,2,1688,Hamburgesas congeladas,Congelados,7600
2762,14/8/2024,145,4,4978,Agua mineral,Bebidas,5000
2763,14/2/2024,273,5,2800,Zanahorias,Frutas y Verduras,2600
2764,30/11/2024,50,1,3327,Leche,Lacteos,9800
2765,29/9/2024,183,5,2800,Zanahorias,Frutas y Verduras,2600
2766,30/6/2024,185,1,1506,Garbanzos,Conservas,2900
2767,14/6/2024,245,5,2455,Cerveza,Bebidas,9200
2768,12/7/2024,307,1,2228,Pan integral,Panaderia,10000
2769,9/3/2024,33,6,2908,Empanadas,Congelados,10800
2770,8/2/2024,295,4,4769,Manies,Galletitas y Snacks,4400
2771,16/2/2024,39,2,4068,Chorizo,Carniceria,9000
2772,29/9/2024,56,3,2837,Papas chips,Galletitas y Snacks,6800
2773,5/8/2024,248,4,2771,Galletitas de agua,Galletitas y Snacks,4200
2774,22/9/2024,31,2,5137,Asado,Carniceria,22800
2775,26/12/2024,159,4,4051,Pollo,Carniceria,14800
2776,10/10/2024,10,3,2837,Papas chips,Galletitas y Snacks,6800
2777,18/4/2024,24,6,3637,Jugos de frutas,Bebidas,7600
2778,3/3/2024,64,1,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2779,26/7/2024,237,3,1688,Hamburgesas congeladas,Congelados,7600
2780,23/6/2024,216,5,3327,Leche,Lacteos,9800
2781,20/10/2024,224,5,1640,Pizza congelada,Congelados,12400
2782,28/12/2024,119,2,4978,Agua mineral,Bebidas,5000
2783,22/9/2024,61,5,2429,Costilla de cerdo,Carniceria,11400
2784,7/8/2024,44,3,1437,Arroz,Conservas,3400
2785,10/4/2024,191,6,3383,Manzanas,Frutas y Verduras,5200
2786,29/4/2024,106,6,4068,Chorizo,Carniceria,9000
2787,2/7/2024,249,4,3637,Jugos de frutas,Bebidas,7600
2788,9/7/2024,18,3,1640,Pizza congelada,Congelados,12400
2789,27/2/2024,35,5,3545,Cebolla,Frutas y Verduras,3400
2790,3/6/2024,97,1,4769,Manies,Galletitas y Snacks,4400
2791,9/8/2024,124,2,2837,Papas chips,Galletitas y Snacks,6800
2792,29/12/2024,109,4,4769,Manies,Galletitas y Snacks,4400
2793,18/9/2024,205,2,3189,Tortas,Panaderia,12200
2794,10/5/2024,114,2,2182,Atun enlatado,Conservas,5000
2795,3/4/2024,39,5,3140,Milanesa,Carniceria,13000
2796,13/8/2024,94,4,4978,Agua mineral,Bebidas,5000
2797,25/11/2024,10,2,3383,Manzanas,Frutas y Verduras,5200
2798,15/9/2024,185,4,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2799,28/4/2024,217,1,3358,Yogur,Lacteos,4200
2800,19/7/2024,226,4,3140,Milanesa,Carniceria,13000
2801,14/2/2024,105,5,3383,Manzanas,Frutas y Verduras,5200
2802,8/8/2024,326,4,3189,Tortas,Panaderia,12200
2803,25/5/2024,283,6,1726,Salchicha,Carniceria,9000
2804,12/8/2024,11,1,3327,Leche,Lacteos,9800
2805,15/11/2024,256,6,3140,Milanesa,Carniceria,13000
2806,23/6/2024,193,6,2228,Pan integral,Panaderia,10000
2807,14/11/2024,26,3,4068,Chorizo,Carniceria,9000
2808,15/3/2024,11,6,2182,Atun enlatado,Conservas,5000
2809,11/9/2024,276,5,3140,Milanesa,Carniceria,13000
2810,2/5/2024,314,2,1619,Pan frances,Panaderia,6500
2811,19/7/2024,253,6,1688,Hamburgesas congeladas,Congelados,7600
2812,29/10/2024,89,4,2182,Atun enlatado,Conservas,5000
2813,19/11/2024,264,2,2429,Costilla de cerdo,Carniceria,11400
2814,11/12/2024,29,4,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2815,23/3/2024,171,6,3327,Leche,Lacteos,9800
2816,16/10/2024,287,6,4769,Manies,Galletitas y Snacks,4400
2817,3/12/2024,254,2,4720,Bananas,Frutas y Verduras,5800
2818,15/10/2024,310,2,1363,Vino tinto,Bebidas,10800
2819,26/9/2024,6,1,1640,Pizza congelada,Congelados,12400
2820,26/6/2024,258,2,3125,Facturas,Panaderia,9900
2821,31/5/2024,66,1,3545,Cebolla,Frutas y Verduras,3400
2822,9/7/2024,27,1,3125,Facturas,Panaderia,9900
2823,1/9/2024,91,6,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2824,2/6/2024,144,4,3383,Manzanas,Frutas y Verduras,5200
2825,27/11/2024,207,2,1363,Vino tinto,Bebidas,10800
2826,2/5/2024,323,1,4769,Manies,Galletitas y Snacks,4400
2827,21/4/2024,305,2,3731,Papas fritas,Congelados,6600
2828,17/6/2024,233,6,4720,Bananas,Frutas y Verduras,5800
2829,14/10/2024,188,1,3358,Yogur,Lacteos,4200
2830,19/7/2024,11,1,4978,Agua mineral,Bebidas,5000
2831,29/5/2024,180,5,4043,Medialunas,Panaderia,2800
2832,7/7/2024,171,2,2771,Galletitas de agua,Galletitas y Snacks,4200
2833,25/9/2024,202,5,4578,Lentejas,Conservas,2600
2834,9/12/2024,123,1,1688,Hamburgesas congeladas,Congelados,7600
2835,24/2/2024,57,5,3167,Queso cremoso,Lacteos,13800
2836,26/7/2024,139,5,2228,Pan integral,Panaderia,10000
2837,22/7/2024,324,1,3125,Facturas,Panaderia,9900
2838,14/4/2024,41,2,3637,Jugos de frutas,Bebidas,7600
2839,23/8/2024,54,6,1506,Garbanzos,Conservas,2900
2840,5/5/2024,289,3,1437,Arroz,Conservas,3400
2841,23/5/2024,303,6,4043,Medialunas,Panaderia,2800
2842,29/11/2024,185,2,3167,Queso cremoso,Lacteos,13800
2843,31/10/2024,3,6,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2844,4/4/2024,213,3,3545,Cebolla,Frutas y Verduras,3400
2845,1/3/2024,71,6,4929,Manteca,Lacteos,4500
2846,30/7/2024,200,4,4043,Medialunas,Panaderia,2800
2847,15/10/2024,180,2,4043,Medialunas,Panaderia,2800
2848,6/8/2024,157,4,4051,Pollo,Carniceria,14800
2849,30/7/2024,153,2,1688,Hamburgesas congeladas,Congelados,7600
2850,26/12/2024,202,6,3637,Jugos de frutas,Bebidas,7600
2851,28/4/2024,316,4,2837,Papas chips,Galletitas y Snacks,6800
2852,6/8/2024,50,4,1688,Hamburgesas congeladas,Congelados,7600
2853,7/10/2024,259,4,1640,Pizza congelada,Congelados,12400
2854,25/3/2024,208,2,2837,Papas chips,Galletitas y Snacks,6800
2855,7/6/2024,53,5,4068,Chorizo,Carniceria,9000
2856,2/12/2024,87,5,4578,Lentejas,Conservas,2600
2857,10/7/2024,111,3,1640,Pizza congelada,Congelados,12400
2858,30/10/2024,154,1,4043,Medialunas,Panaderia,2800
2859,5/11/2024,280,3,3189,Tortas,Panaderia,12200
2860,4/6/2024,156,6,3125,Facturas,Panaderia,9900
2861,24/3/2024,147,5,2800,Zanahorias,Frutas y Verduras,2600
2862,29/8/2024,233,3,1640,Pizza congelada,Congelados,12400
2863,30/3/2024,194,5,3327,Leche,Lacteos,9800
2864,30/9/2024,28,4,4578,Lentejas,Conservas,2600
2865,25/6/2024,265,2,3545,Cebolla,Frutas y Verduras,3400
2866,28/10/2024,6,3,3358,Yogur,Lacteos,4200
2867,16/11/2024,7,1,3383,Manzanas,Frutas y Verduras,5200
2868,13/11/2024,94,5,1640,Pizza congelada,Congelados,12400
2869,23/2/2024,247,2,2099,Queso rallado,Lacteos,15400
2870,23/8/2024,149,3,4720,Bananas,Frutas y Verduras,5800
2871,26/11/2024,219,3,4929,Manteca,Lacteos,4500
2872,5/7/2024,277,3,4978,Agua mineral,Bebidas,5000
2873,5/2/2024,230,2,2228,Pan integral,Panaderia,10000
2874,11/2/2024,87,4,4041,Tomates,Frutas y Verduras,5200
2875,14/12/2024,148,1,4041,Tomates,Frutas y Verduras,5200
2876,30/9/2024,162,3,2228,Pan integral,Panaderia,10000
2877,1/11/2024,152,4,3731,Papas fritas,Congelados,6600
2878,11/9/2024,180,4,4978,Agua mineral,Bebidas,5000
2879,4/4/2024,186,5,3167,Queso cremoso,Lacteos,13800
2880,28/5/2024,248,1,2182,Atun enlatado,Conservas,5000
2881,27/6/2024,163,5,4051,Pollo,Carniceria,14800
2882,17/5/2024,23,2,1640,Pizza congelada,Congelados,12400
2883,2/5/2024,251,1,4929,Manteca,Lacteos,4500
2884,5/4/2024,307,3,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2885,8/4/2024,245,1,2908,Empanadas,Congelados,10800
2886,14/7/2024,67,1,4041,Tomates,Frutas y Verduras,5200
2887,12/6/2024,24,6,3189,Tortas,Panaderia,12200
2888,16/11/2024,83,3,3637,Jugos de frutas,Bebidas,7600
2889,4/2/2024,48,2,2908,Empanadas,Congelados,10800
2890,1/5/2024,156,5,3140,Milanesa,Carniceria,13000
2891,30/3/2024,76,1,4068,Chorizo,Carniceria,9000
2892,11/5/2024,185,3,4978,Agua mineral,Bebidas,5000
2893,8/12/2024,221,2,4043,Medialunas,Panaderia,2800
2894,13/6/2024,259,2,4043,Medialunas,Panaderia,2800
2895,20/9/2024,41,1,2228,Pan integral,Panaderia,10000
2896,4/2/2024,106,1,2800,Zanahorias,Frutas y Verduras,2600
2897,28/10/2024,36,3,3167,Queso cremoso,Lacteos,13800
2898,3/5/2024,188,5,3327,Leche,Lacteos,9800
2899,2/4/2024,163,5,4769,Manies,Galletitas y Snacks,4400
2900,6/7/2024,152,5,1619,Pan frances,Panaderia,6500
2901,27/2/2024,34,1,4041,Tomates,Frutas y Verduras,5200
2902,18/7/2024,325,3,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2903,27/9/2024,306,2,5137,Asado,Carniceria,22800
2904,5/11/2024,165,6,4769,Manies,Galletitas y Snacks,4400
2905,21/2/2024,226,4,4929,Manteca,Lacteos,4500
2906,1/12/2024,290,4,3327,Leche,Lacteos,9800
2907,22/3/2024,207,2,5137,Asado,Carniceria,22800
2908,3/6/2024,48,2,2800,Zanahorias,Frutas y Verduras,2600
2909,1/6/2024,277,3,2908,Empanadas,Congelados,10800
2910,8/10/2024,77,4,4769,Manies,Galletitas y Snacks,4400
2911,13/8/2024,140,3,3545,Cebolla,Frutas y Verduras,3400
2912,1/12/2024,39,2,1688,Hamburgesas congeladas,Congelados,7600
2913,4/3/2024,283,6,2429,Costilla de cerdo,Carniceria,11400
2914,1/4/2024,66,6,3545,Cebolla,Frutas y Verduras,3400
2915,27/8/2024,187,2,1506,Garbanzos,Conservas,2900
2916,2/7/2024,268,6,3383,Manzanas,Frutas y Verduras,5200
2917,18/3/2024,17,5,1437,Arroz,Conservas,3400
2918,25/5/2024,311,6,4769,Manies,Galletitas y Snacks,4400
2919,9/10/2024,238,4,5057,Galletitas de chocolate,Galletitas y Snacks,5000
2920,9/4/2024,207,2,1437,Arroz,Conservas,3400
2921,16/5/2024,262,1,3358,Yogur,Lacteos,4200
2922,12/10/2024,230,4,3545,Cebolla,Frutas y Verduras,3400
2923,31/8/2024,214,6,2429,Costilla de cerdo,Carniceria,11400
2924,5/5/2024,158,6,3358,Yogur,Lacteos,4200
2925,22/4/2024,209,3,4720,Bananas,Frutas y Verduras,5800
2926,19/2/2024,210,2,1506,Garbanzos,Conservas,2900
2927,23/7/2024,270,6,2228,Pan integral,Panaderia,10000
2928,20/5/2024,159,1,4043,Medialunas,Panaderia,2800
2929,20/2/2024,28,1,1726,Salchicha,Carniceria,9000
2930,11/7/2024,198,4,1363,Vino tinto,Bebidas,10800
2931,25/6/2024,41,3,2455,Cerveza,Bebidas,9200
2932,11/7/2024,313,1,3731,Papas fritas,Congelados,6600
2933,11/2/2024,307,4,1506,Garbanzos,Conservas,2900
2934,21/8/2024,36,3,2771,Galletitas de agua,Galletitas y Snacks,4200
2935,7/2/2024,164,3,1640,Pizza congelada,Congelados,12400
2936,15/8/2024,241,2,1640,Pizza congelada,Congelados,12400
2937,16/2/2024,124,3,3167,Queso cremoso,Lacteos,13800
2938,2/5/2024,12,5,2771,Galletitas de agua,Galletitas y Snacks,4200
2939,26/11/2024,279,1,4769,Manies,Galletitas y Snacks,4400
2940,27/5/2024,56,3,4051,Pollo,Carniceria,14800
2941,16/9/2024,85,5,2182,Atun enlatado,Conservas,5000
2942,25/6/2024,215,4,3637,Jugos de frutas,Bebidas,7600
2943,3/5/2024,181,3,3383,Manzanas,Frutas y Verduras,5200
2944,14/9/2024,22,3,2800,Zanahorias,Frutas y Verduras,2600
2945,5/4/2024,245,1,1541,Lechugas,Frutas y Verduras,3400
